tweet_id,date,country,sentiment,keyword,text,retweet_count,like_count
8657945676217045,2022-04-22,Philippines,positive,emissions,Research: encouraging signs for emissions; learn more soon.,38.0,133.0
7767722033004164,2021-04-11,Sweden,positive,renewable energy,Reminder: new policies boost renewable energy; what do you think?.,50.0,94.0
5964414091284111,2023-01-14,Canada,positive,net zero,Reminder: encouraging signs for net zero; stay informed.,55.0,104.0
3408344692105580,2023-12-18,Turkey,positive,air quality,Report: communities act on air quality; check the figures.,65.0,52.0
4043023613253927,2021-04-28,Colombia,neutral,flood,Report: overview of flood trends; what do you think?.,66.0,105.0
3578681990704933,2021-05-08,Poland,neutral,drought,Opinion: overview of drought trends; data attached.,84.0,65.0
9509159446200583,2021-07-15,Indonesia,negative,climate change,Reminder: policies on climate change face setbacks; share responsibly.,44.0,108.0
8309369468064110,2021-07-13,Russia,negative,global warming,FYI: policies on global warming face setbacks; learn more soon.,85.0,109.0
3465130314118507,2022-08-09,Chile,neutral,renewable energy,Report: latest stats on renewable energy released; details incoming.,62.0,220.0
2253144629552485,2022-09-22,Chile,positive,carbon tax,Heads up: communities act on carbon tax; share responsibly.,39.0,117.0
9856929866732387,2023-11-07,Netherlands,positive,green transition,Heads up: encouraging signs for green transition; data attached.,51.0,197.0
4648312894142663,2022-05-04,United Arab Emirates,positive,net zero,Heads up: communities act on net zero; check the figures.,77.0,26.0
7120718789571494,2023-10-12,Portugal,neutral,air quality,Breaking: experts debate air quality; data attached.,42.0,45.0
7023647553383088,2023-04-02,Thailand,neutral,renewable energy,Heads up: overview of renewable energy trends; data attached.,50.0,140.0
8536035932611141,2023-07-26,China,negative,emissions,Opinion: emissions impacts are worsening; learn more soon.,84.0,95.0
4312213238498965,2021-07-28,United States,negative,drought,FYI: alarm raised about drought; share responsibly.,70.0,62.0
6290058021662868,2022-05-13,Argentina,negative,air quality,Opinion: alarm raised about air quality; what do you think?.,24.0,46.0
1903449914118651,2023-09-29,Spain,neutral,renewable energy,Heads up: overview of renewable energy trends; stay informed.,75.0,47.0
3015454477569854,2023-04-03,Vietnam,neutral,global warming,Reminder: discussion continues on global warming; share responsibly.,29.0,214.0
1596931736207829,2021-08-26,Indonesia,negative,climate change,Opinion: concerns grow over climate change; data attached.,78.0,24.0
4401303377258469,2023-07-16,Canada,neutral,global warming,Breaking: experts debate global warming; check the figures.,55.0,70.0
8891211304099100,2023-04-23,Canada,neutral,fossil fuels,Report: discussion continues on fossil fuels; data attached.,66.0,66.0
6700034402769533,2021-06-10,Sweden,negative,carbon tax,Reminder: carbon tax impacts are worsening; share responsibly.,2.0,93.0
6236004487205935,2021-03-16,Japan,neutral,drought,Report: overview of drought trends; stay informed.,60.0,34.0
8287845243746720,2021-10-11,Nigeria,negative,emissions,Research: emissions impacts are worsening; details incoming.,66.0,26.0
8348776908118048,2022-06-03,Egypt,negative,heatwave,Update: concerns grow over heatwave; stay informed.,72.0,124.0
9394611647443556,2021-06-18,Portugal,positive,renewable energy,Heads up: new policies boost renewable energy; data attached.,72.0,15.0
7797908070356950,2021-02-05,Philippines,negative,carbon tax,Opinion: alarm raised about carbon tax; share responsibly.,60.0,59.0
9333510791881480,2021-05-01,Spain,positive,green transition,Report: new policies boost green transition; data attached.,9.0,144.0
9755424824032820,2021-12-10,Nigeria,negative,emissions,Heads up: policies on emissions face setbacks; stay informed.,85.0,36.0
4165472361985453,2022-03-03,Greece,negative,heatwave,Reminder: policies on heatwave face setbacks; source in comments.,36.0,
7566803193109394,2021-12-08,Germany,negative,flood,Heads up: policies on flood face setbacks; share responsibly.,55.0,16.0
4731210433761274,2022-05-05,Peru,negative,renewable energy,FYI: concerns grow over renewable energy; check the figures.,81.0,
2440442919820779,2023-02-28,India,neutral,air quality,Reminder: latest stats on air quality released; learn more soon.,33.0,141.0
9602181460270913,2021-09-29,Thailand,neutral,renewable energy,Opinion: overview of renewable energy trends; source in comments.,79.0,122.0
4152369099291814,2022-05-14,Pakistan,neutral,air quality,Update: discussion continues on air quality; details incoming.,30.0,98.0
9318411359385050,2023-03-10,South Africa,negative,fossil fuels,Research: concerns grow over fossil fuels; what do you think?.,69.0,54.0
1889521607435927,2021-03-04,New Zealand,neutral,renewable energy,Opinion: overview of renewable energy trends; source in comments.,18.0,64.0
1363827855361275,2023-10-27,Mexico,positive,green transition,Opinion: green transition progress is promising; learn more soon.,34.0,10.0
2634175348659212,2023-12-26,Denmark,negative,carbon tax,Report: alarm raised about carbon tax; learn more soon.,80.0,85.0
2949626594764954,2021-11-14,United States,positive,air quality,Update: new policies boost air quality; what do you think?.,61.0,75.0
3865206080807833,2023-09-01,Russia,positive,wildfire,Update: new policies boost wildfire; details incoming.,95.0,112.0
3707048337549817,2021-10-04,Germany,positive,renewable energy,FYI: renewable energy progress is promising; source in comments.,7.0,
2511879423033290,2023-10-01,Turkey,positive,heatwave,Research: communities act on heatwave; check the figures.,40.0,103.0
6540960701992198,2022-12-24,China,negative,carbon tax,Report: concerns grow over carbon tax; what do you think?.,34.0,108.0
2118262745395665,2021-09-28,Turkey,neutral,renewable energy,Breaking: overview of renewable energy trends; check the figures.,36.0,142.0
8447981019411407,2021-03-09,New Zealand,neutral,drought,Breaking: discussion continues on drought; learn more soon.,34.0,130.0
9485025395394891,2022-03-08,Chile,positive,net zero,Reminder: encouraging signs for net zero; share responsibly.,45.0,42.0
1476110732614382,2023-03-27,Thailand,positive,net zero,Research: communities act on net zero; what do you think?.,42.0,115.0
8926499732583809,2021-09-06,Russia,negative,fossil fuels,Breaking: alarm raised about fossil fuels; source in comments.,17.0,106.0
8310794025193937,2022-07-18,Chile,negative,fossil fuels,Research: fossil fuels impacts are worsening; check the figures.,62.0,22.0
3849346361756474,2021-05-17,Mexico,positive,air quality,Report: communities act on air quality; share responsibly.,14.0,63.0
7035826431969586,2022-04-11,Ireland,negative,wildfire,Research: alarm raised about wildfire; stay informed.,71.0,138.0
2854615038455349,2021-02-06,Netherlands,positive,renewable energy,FYI: renewable energy progress is promising; learn more soon.,34.0,135.0
7185336088517135,2023-12-17,Russia,positive,emissions,Report: new policies boost emissions; what do you think?.,55.0,163.0
9773347402477616,2022-07-06,Russia,neutral,green transition,Opinion: overview of green transition trends; what do you think?.,69.0,140.0
3530920128395210,2023-07-12,Poland,negative,emissions,Breaking: emissions impacts are worsening; check the figures.,17.0,54.0
3966919080113725,2021-05-15,Poland,neutral,air quality,Breaking: discussion continues on air quality; share responsibly.,83.0,47.0
1268997642144519,2021-07-03,Germany,negative,green transition,Opinion: alarm raised about green transition; stay informed.,30.0,30.0
9477123095585634,2021-07-13,Brazil,negative,renewable energy,Research: renewable energy impacts are worsening; data attached.,4.0,
5768936618379423,2022-09-15,Peru,negative,emissions,Update: concerns grow over emissions; stay informed.,132.0,313.0
5602721627096363,2023-08-01,India,negative,sustainability,Heads up: alarm raised about sustainability; source in comments.,50.0,153.0
6830668510524238,2022-10-27,Netherlands,neutral,heatwave,Breaking: overview of heatwave trends; learn more soon.,76.0,35.0
6217652187060417,2022-06-15,Russia,positive,climate change,Reminder: new policies boost climate change; what do you think?.,54.0,174.0
1927975689835664,2023-10-29,Chile,neutral,flood,Heads up: discussion continues on flood; data attached.,58.0,61.0
8378462880247061,2021-07-21,India,positive,global warming,FYI: global warming progress is promising; what do you think?.,62.0,103.0
6620769376976834,2021-06-30,Greece,neutral,fossil fuels,Update: experts debate fossil fuels; share responsibly.,39.0,184.0
2027345808572685,2023-01-04,Thailand,neutral,drought,Opinion: overview of drought trends; share responsibly.,28.0,61.0
7488376337192520,2023-07-25,United Arab Emirates,neutral,net zero,Report: overview of net zero trends; learn more soon.,35.0,158.0
4023694303862284,2021-10-19,Saudi Arabia,negative,drought,Research: policies on drought face setbacks; source in comments.,78.0,59.0
1892629300257092,2021-10-13,Germany,neutral,wildfire,Research: experts debate wildfire; check the figures.,52.0,51.0
1962995441652562,2022-07-31,Italy,negative,green transition,Research: green transition impacts are worsening; check the figures.,78.0,47.0
8768689136691355,2023-05-03,Mexico,neutral,renewable energy,Opinion: discussion continues on renewable energy; stay informed.,50.0,26.0
9563972419451524,2021-11-06,Australia,neutral,global warming,Update: experts debate global warming; data attached.,22.0,82.0
7765818453116434,2023-06-22,Turkey,positive,emissions,Breaking: emissions progress is promising; share responsibly.,38.0,135.0
3213127606765993,2022-07-20,China,positive,renewable energy,Opinion: communities act on renewable energy; details incoming.,15.0,107.0
3178078282259606,2023-02-12,Saudi Arabia,positive,climate change,FYI: new policies boost climate change; what do you think?.,44.0,108.0
8544012714048610,2022-11-20,Chile,negative,global warming,Update: alarm raised about global warming; source in comments.,54.0,101.0
3029928625468960,2022-06-11,Italy,negative,air quality,Report: policies on air quality face setbacks; data attached.,15.0,120.0
4155131688660649,2022-08-11,Japan,negative,global warming,Opinion: global warming impacts are worsening; stay informed.,45.0,28.0
6917697045027640,2023-12-26,Vietnam,neutral,global warming,Breaking: latest stats on global warming released; share responsibly.,74.0,136.0
1481787414989037,2022-03-10,Singapore,positive,carbon tax,Report: carbon tax progress is promising; learn more soon.,19.0,113.0
5570069491708472,2023-11-01,Saudi Arabia,negative,emissions,Research: emissions impacts are worsening; check the figures.,24.0,80.0
4242961907347622,2023-05-16,Australia,positive,emissions,FYI: communities act on emissions; stay informed.,78.0,48.0
9808944013319309,2021-07-19,Canada,positive,emissions,Reminder: communities act on emissions; details incoming.,96.0,58.0
2274780341693173,2023-08-15,Singapore,positive,global warming,Report: new policies boost global warming; stay informed.,28.0,95.0
7939963679881404,2022-02-24,Brazil,negative,carbon tax,FYI: alarm raised about carbon tax; learn more soon.,21.0,53.0
7340279761856947,2021-07-16,Indonesia,negative,wildfire,Research: wildfire impacts are worsening; check the figures.,73.0,72.0
3478605676879760,2021-10-04,Norway,positive,carbon tax,Research: communities act on carbon tax; details incoming.,5.0,15.0
9674095245766863,2021-05-30,Spain,positive,emissions,Report: encouraging signs for emissions; details incoming.,31.0,167.0
7656171501127365,2022-01-07,Japan,positive,flood,Update: flood progress is promising; what do you think?.,60.0,16.0
7998010472295132,2021-05-04,Denmark,neutral,renewable energy,Breaking: latest stats on renewable energy released; share responsibly.,21.0,43.0
8893488813845952,2022-08-19,Portugal,negative,sustainability,Report: alarm raised about sustainability; details incoming.,14.0,77.0
6006524612232175,2023-12-09,Egypt,neutral,renewable energy,Heads up: experts debate renewable energy; data attached.,77.0,25.0
2652521716783299,2023-11-22,Denmark,positive,fossil fuels,Reminder: fossil fuels progress is promising; check the figures.,45.0,94.0
2362513968396599,2023-10-29,South Africa,positive,air quality,Report: new policies boost air quality; data attached.,72.0,150.0
8272531594061417,2021-09-24,Peru,neutral,carbon tax,FYI: experts debate carbon tax; learn more soon.,19.0,25.0
7373066576840738,2021-09-10,Germany,negative,net zero,Research: alarm raised about net zero; source in comments.,76.0,
9853920025545777,2023-01-13,Russia,neutral,net zero,Report: discussion continues on net zero; data attached.,21.0,56.0
7112179973521036,2023-11-29,United Kingdom,negative,global warming,Opinion: global warming impacts are worsening; source in comments.,22.0,9.0
6941995847502023,2023-06-24,Colombia,negative,net zero,Reminder: concerns grow over net zero; learn more soon.,65.0,119.0
6329634849190020,2021-08-16,Indonesia,neutral,green transition,Update: latest stats on green transition released; details incoming.,4.0,25.0
